日期,收盤價,開盤價,最高價,最低價
2012-03-13,35.25,35.25,35.55,35.20
2012-03-14,35.25,35.50,35.75,34.95
2012-03-15,35.15,35.00,35.30,35.00
2012-03-16,36.00,35.50,36.00,35.15
2012-03-19,35.50,36.00,36.10,35.20
2012-03-20,35.10,35.90,35.90,35.10
2012-03-21,35.15,35.10,35.40,35.00
2012-03-22,35.45,35.50,35.50,35.15
2012-03-23,35.25,35.50,35.50,35.10
2012-03-26,34.00,35.20,35.20,33.75
2012-03-27,34.20,34.00,34.25,33.80
2012-03-28,34.60,34.75,34.80,34.20
2012-03-29,34.40,34.60,34.60,33.95
2012-04-02,34.20,34.50,34.55,33.90
2012-04-03,34.40,34.30,34.60,33.95
2012-04-05,34.25,33.75,34.55,33.75
2012-04-06,34.50,34.35,34.80,34.10
2012-04-09,34.50,34.10,35.20,34.00
2012-04-10,34.85,34.65,35.25,34.65
2012-04-11,34.85,34.75,35.15,34.60
2012-04-12,35.20,35.10,35.25,34.65
2012-04-13,35.80,35.40,35.80,35.00
2012-04-16,35.60,35.60,35.75,35.25
2012-04-17,35.10,35.75,35.80,35.10
2012-04-18,35.80,35.80,35.80,35.20
2012-04-19,36.00,35.80,36.10,35.60
2012-04-20,35.40,36.10,36.10,35.30
2012-04-23,35.10,35.50,35.50,35.00
2012-04-24,34.90,34.85,35.20,34.85
2012-04-25,34.50,34.80,34.80,34.50
2012-04-26,34.30,34.85,34.85,34.00
2012-04-27,33.85,34.30,34.50,33.75
2012-05-02,35.55,34.85,35.60,34.85
2012-05-03,35.65,35.55,35.90,35.45
2012-05-04,35.95,34.85,36.00,34.85
2012-05-07,35.35,35.70,35.70,35.05
2012-05-08,35.05,35.65,35.65,35.00
2012-05-09,35.00,34.80,35.10,34.60
2012-05-10,35.05,34.95,35.15,34.65
2012-05-11,34.45,35.05,35.05,34.30
2012-05-14,34.00,34.30,34.45,34.00
2012-05-15,32.75,34.00,34.00,32.75
2012-05-16,32.30,32.75,32.75,32.30
2012-05-17,32.65,32.80,32.80,32.35
2012-05-18,32.00,32.15,32.15,31.60
2012-05-21,32.45,32.00,32.50,31.90
2012-05-22,32.70,32.75,32.75,32.50
2012-05-23,32.90,32.30,33.00,31.90
2012-05-24,32.70,32.70,32.75,32.40
2012-05-25,32.50,32.55,32.95,32.50
2012-05-28,32.55,32.35,32.75,32.35
2012-05-29,34.20,32.95,34.45,32.75
2012-05-30,34.65,34.00,34.70,33.25
2012-06-01,33.65,33.60,34.10,33.30
2012-06-04,33.15,32.90,33.80,32.80
2012-06-05,33.20,33.35,33.60,33.05
2012-06-06,34.15,33.55,34.20,33.35
2012-06-07,34.50,34.60,34.65,34.30
2012-06-08,34.50,34.50,34.60,33.90
2012-06-11,34.45,34.50,34.95,34.15
2012-06-12,34.40,33.90,34.45,33.75
2012-06-13,34.00,34.55,34.60,34.00
2012-06-14,34.00,33.85,34.50,33.85
2012-06-15,34.60,34.00,34.60,34.00
2012-06-18,35.35,35.00,35.60,35.00
2012-06-19,35.30,35.35,35.40,34.95
2012-06-20,35.45,35.50,35.70,35.10
2012-06-21,35.00,35.40,35.50,35.00
2012-06-22,34.60,34.75,34.90,34.50
2012-06-25,34.25,35.10,35.10,34.15
2012-06-26,34.65,34.00,34.65,34.00
2012-06-27,34.90,34.65,35.10,34.30
2012-06-28,35.20,35.00,35.30,34.85
2012-07-02,35.10,34.10,35.70,34.10
2012-07-03,36.15,35.60,36.25,35.40
2012-07-04,36.20,36.25,36.30,36.05
2012-07-05,35.90,35.70,35.90,35.40
2012-07-06,36.30,36.00,36.30,35.80
2012-07-09,36.30,35.80,36.40,35.80
2012-07-10,36.00,36.10,36.25,35.75
2012-07-11,36.90,35.55,36.90,35.55
2012-07-12,36.20,36.90,36.90,36.10
2012-07-13,36.25,36.20,36.60,36.15
2012-07-16,36.25,36.25,36.40,36.00
2012-07-17,36.25,35.90,36.40,35.90
2012-07-18,36.05,36.00,36.25,35.85
2012-07-19,36.85,36.45,36.90,36.10
2012-07-20,37.00,36.90,37.00,36.60
2012-07-23,36.40,36.90,36.90,36.20
2012-07-24,36.15,36.05,36.25,36.00
2012-07-25,35.40,35.60,36.00,35.35
2012-07-26,33.65,33.70,34.00,33.65
2012-07-27,34.85,34.10,34.85,34.05
2012-07-30,35.10,35.00,35.30,34.85
2012-08-01,35.75,35.00,35.75,34.85
2012-08-03,35.80,35.80,35.90,35.50
2012-08-06,35.70,36.00,36.45,35.65
2012-08-07,35.70,35.20,35.85,35.20
2012-08-08,35.50,35.70,36.00,35.30
2012-08-09,35.80,35.70,35.90,35.45
2012-08-10,35.80,36.00,36.20,35.80
2012-08-13,36.00,36.45,36.45,35.80
2012-08-14,35.30,36.00,36.25,35.25
2012-08-15,35.40,35.50,35.60,34.90
2012-08-16,35.00,35.60,35.60,34.95
2012-08-17,34.80,34.85,35.00,34.40
2012-08-20,34.35,34.80,34.80,34.20
2012-08-21,34.45,34.70,34.85,34.30
2012-08-22,34.15,34.10,34.20,33.90
2012-08-23,34.00,33.90,34.20,33.90
2012-08-24,33.90,34.00,34.05,33.85
2012-08-27,33.85,33.90,34.20,33.80
2012-08-28,33.45,33.70,33.80,33.45
2012-08-29,33.05,33.50,33.55,33.00
2012-08-30,32.60,33.10,33.15,32.50
2012-09-03,32.55,32.50,32.90,32.35
2012-09-04,33.05,32.70,33.20,32.50
2012-09-05,32.55,33.00,33.00,32.50
2012-09-06,32.50,32.70,32.75,32.45
2012-09-07,33.75,32.90,34.15,32.45
2012-09-10,35.10,33.90,35.60,33.85
2012-09-11,34.90,35.20,35.30,34.60
2012-09-12,35.15,35.10,35.50,35.00
2012-09-13,35.40,35.30,35.45,35.15
2012-09-14,36.70,35.75,36.95,35.75
2012-09-17,36.70,37.00,37.00,36.55
2012-09-18,35.90,36.70,36.70,35.75
2012-09-19,35.95,35.60,36.00,35.45
2012-09-20,35.25,35.80,36.00,35.25
2012-09-21,35.90,35.70,35.95,35.40
2012-09-24,36.30,35.90,36.45,35.40
2012-09-25,36.00,36.20,36.30,35.75
2012-09-26,35.80,35.80,35.90,35.60
2012-09-27,36.05,36.00,36.10,35.60
2012-10-01,35.95,36.30,36.50,35.90
2012-10-02,35.75,36.00,36.05,35.65
2012-10-03,35.60,35.80,35.90,35.55
2012-10-04,36.20,35.80,36.20,35.35
2012-10-05,36.30,36.20,36.30,36.00
2012-10-08,36.30,36.60,37.00,36.15
2012-10-09,36.70,36.50,36.90,36.50
2012-10-11,35.95,36.20,36.55,35.85
2012-10-12,35.40,36.20,36.20,34.85
2012-10-15,36.20,35.20,36.20,35.20
2012-10-16,36.65,36.30,36.70,36.00
2012-10-17,36.90,36.80,36.90,36.60
2012-10-18,36.80,36.90,36.90,36.65
2012-10-19,37.60,37.00,37.80,37.00
2012-10-22,37.80,37.30,37.80,37.15
2012-10-23,37.60,37.90,37.90,37.35
2012-10-24,37.65,37.40,37.90,37.05
2012-10-25,37.95,37.65,38.05,37.40
2012-10-26,36.45,38.00,38.00,36.40
2012-10-29,36.95,36.45,37.15,36.40
2012-10-30,37.40,37.30,38.05,37.25
2012-11-01,36.60,37.00,37.15,36.30
2012-11-02,37.35,37.40,37.90,36.70
2012-11-05,38.10,37.35,38.35,37.30
2012-11-06,38.35,38.50,38.50,37.85
2012-11-07,38.50,38.55,38.65,38.25
2012-11-08,38.00,38.50,38.50,37.65
2012-11-09,37.65,37.90,37.90,37.35
2012-11-12,37.65,37.65,38.00,37.55
2012-11-13,36.95,38.00,38.00,36.80
2012-11-14,36.80,37.35,37.35,36.25
2012-11-15,36.35,36.65,36.70,36.10
2012-11-16,36.40,36.35,36.90,36.30
2012-11-19,36.60,36.40,36.75,36.20
2012-11-20,36.80,36.80,37.00,36.55
2012-11-21,36.80,37.00,37.10,36.60
2012-11-22,36.15,36.80,37.00,35.90
2012-11-23,36.80,36.20,36.80,36.10
2012-11-26,36.80,37.00,37.15,36.40
2012-11-27,36.40,36.40,36.70,36.25
2012-11-28,36.00,36.40,36.50,35.80
2012-11-29,37.30,36.20,37.40,36.15
2012-12-03,38.00,38.20,38.30,37.75
2012-12-04,37.70,37.70,37.70,37.30
2012-12-05,38.20,37.70,38.25,37.40
2012-12-06,37.90,38.20,38.20,37.70
2012-12-07,39.40,38.20,39.75,38.15
2012-12-10,39.00,39.35,39.65,38.70
2012-12-11,38.90,38.70,39.05,38.25
2012-12-12,39.00,39.50,39.65,38.70
2012-12-13,39.05,39.00,39.10,38.75
2012-12-14,39.05,39.00,39.20,38.90
2012-12-17,38.85,39.00,39.15,38.80
2012-12-18,38.75,38.90,39.00,37.80
2012-12-19,38.50,38.85,38.90,38.25
2012-12-20,38.50,38.60,38.90,38.30
2012-12-21,37.50,38.50,38.50,37.30
2012-12-22,36.70,37.50,37.50,36.70
2012-12-24,37.50,36.95,37.50,36.85
2012-12-25,38.00,37.50,38.20,37.35
2012-12-26,38.70,38.00,38.90,38.00
2012-12-27,38.85,38.75,38.95,38.25
2013-01-02,39.00,38.95,39.10,38.65
2013-01-03,38.85,39.50,39.50,38.75
2013-01-04,39.00,39.40,39.45,38.60
2013-01-07,38.90,39.10,39.10,38.65
2013-01-08,38.50,38.90,39.10,38.20
2013-01-09,38.55,38.80,39.00,38.50
2013-01-10,39.65,39.00,39.65,38.80
2013-01-11,39.65,39.65,39.95,39.40
2013-01-14,39.50,39.20,39.50,38.20
2013-01-15,39.00,39.40,39.40,38.75
2013-01-16,38.95,39.30,39.30,38.65
2013-01-17,37.80,39.20,39.20,37.50
2013-01-18,38.75,38.50,39.00,38.00
2013-01-21,38.85,38.30,38.95,38.20
2013-01-22,39.00,38.85,39.10,38.45
2013-01-23,38.95,38.80,39.05,38.70
2013-01-24,39.00,38.80,39.15,38.50
2013-01-25,39.10,38.90,39.25,38.65
2013-01-28,39.25,39.10,39.55,38.90
2013-01-29,39.60,39.40,39.60,39.30
2013-01-30,39.80,39.60,39.80,39.20
2013-02-01,40.05,40.15,40.20,39.85
2013-02-04,40.45,40.05,40.60,39.90
2013-02-05,39.75,40.45,40.45,39.65
2013-02-06,39.15,40.20,40.20,39.15
2013-02-18,38.95,40.50,40.80,38.80
2013-02-19,38.95,39.45,39.45,38.70
2013-02-20,38.25,38.95,39.00,38.10
2013-02-21,37.40,38.35,38.45,37.40
2013-02-22,38.25,37.90,38.55,37.20
2013-02-23,38.45,38.50,38.50,37.95
2013-02-25,38.20,38.45,38.60,38.20
2013-02-26,37.85,38.00,38.20,37.80
2013-03-01,38.85,38.35,38.90,38.15
2013-03-04,38.60,38.85,38.85,38.10
2013-03-05,38.60,38.50,38.70,38.05
2013-03-06,38.60,38.60,38.75,38.40
2013-03-07,38.30,38.40,38.50,38.30
2013-03-08,38.95,38.30,39.05,38.30
2013-03-11,38.30,38.80,38.85,38.20
2013-03-12,38.15,38.20,38.40,37.85
2013-03-13,38.50,38.50,38.65,38.15
2013-03-14,37.40,38.15,38.15,37.30
2013-03-15,36.65,37.60,37.70,36.65
2013-03-18,36.20,36.65,36.65,36.05
2013-03-19,36.75,36.50,37.05,36.25
2013-03-20,36.50,36.75,36.90,36.35
2013-03-21,36.50,36.50,36.90,36.35
2013-03-22,36.45,36.40,36.60,36.40
2013-03-25,36.45,36.50,36.65,36.40
2013-03-26,36.85,36.50,37.15,36.45
2013-03-27,37.10,36.65,37.10,36.65
2013-03-28,36.80,37.40,37.40,36.80
2013-04-01,37.55,37.50,37.65,37.45
2013-04-02,37.85,37.45,38.10,37.20
2013-04-03,38.40,38.00,38.40,37.85
2013-04-08,37.50,37.90,38.05,37.50
2013-04-09,37.75,37.50,38.05,37.40
2013-04-10,37.75,38.00,38.25,37.50
2013-04-11,38.00,37.75,38.15,37.35
2013-04-12,38.00,38.00,38.40,37.75
2013-04-15,38.40,38.00,38.40,38.00
2013-04-16,38.45,37.70,38.50,37.70
2013-04-17,38.40,38.45,38.45,38.00
2013-04-18,38.05,38.20,38.60,37.85
2013-04-19,38.40,38.05,38.60,38.00
2013-04-22,39.35,39.55,40.10,39.25
2013-04-23,38.75,39.40,39.50,38.70
2013-04-24,39.30,39.15,39.30,38.90
2013-04-25,39.00,39.30,39.30,38.70
2013-04-26,38.90,38.60,39.20,38.60
2013-04-29,38.70,38.90,39.00,38.70
2013-05-02,38.50,39.05,39.05,38.50
2013-05-03,38.30,38.50,38.80,38.00
2013-05-06,38.45,38.65,38.70,38.45
2013-05-07,38.40,38.55,38.60,38.25
2013-05-08,38.70,38.30,38.85,38.30
2013-05-09,39.15,38.70,39.15,38.70
2013-05-10,39.20,39.10,39.20,38.95
2013-05-13,38.65,39.10,39.15,38.65
2013-05-14,39.10,38.70,39.15,38.70
2013-05-15,39.45,39.10,39.45,38.85
2013-05-16,39.70,39.45,39.80,39.05
2013-05-17,39.50,39.85,39.90,39.45
2013-05-20,39.25,39.50,39.80,39.20
2013-05-21,39.50,39.40,39.60,39.25
2013-05-22,39.70,39.75,39.80,39.50
2013-05-23,39.35,39.60,39.65,39.30
2013-05-24,39.15,39.60,39.65,38.90
2013-05-27,39.30,39.15,39.30,39.00
2013-05-28,39.30,39.50,39.50,39.10
2013-05-29,39.85,39.30,39.85,39.30
2013-05-30,38.75,39.70,39.70,38.70
2013-06-03,38.40,38.60,38.70,38.25
2013-06-04,38.10,38.70,38.70,38.05
2013-06-05,37.60,38.00,38.05,37.30
2013-06-06,37.50,37.30,37.75,37.30
2013-06-07,37.85,37.50,37.90,37.40
2013-06-10,38.45,38.20,38.50,38.00
2013-06-11,38.10,38.45,38.45,38.00
2013-06-13,37.35,38.10,38.20,37.35
2013-06-14,37.40,37.35,37.65,37.20
2013-06-17,37.80,37.65,38.80,37.30
2013-06-18,37.55,37.80,37.80,37.40
2013-06-19,37.55,37.55,37.80,37.50
2013-06-20,37.30,37.50,37.55,37.20
2013-06-21,35.15,36.50,37.10,35.15
2013-06-24,34.60,35.15,35.30,34.60
2013-06-25,33.75,34.50,34.50,33.75
2013-06-26,34.80,34.50,34.80,33.90
2013-06-27,35.50,35.20,35.55,34.95
2013-07-01,37.00,36.80,37.20,36.30
2013-07-02,35.60,37.00,37.20,35.55
2013-07-03,36.05,35.40,36.55,35.20
2013-07-04,36.30,35.80,36.50,35.80
2013-07-05,36.40,36.50,36.80,36.30
2013-07-08,36.15,36.40,36.50,35.85
2013-07-09,36.30,36.25,36.50,36.15
2013-07-10,36.95,36.30,37.10,36.30
2013-07-11,37.20,37.20,37.40,37.00
2013-07-12,37.85,37.40,37.85,37.40
2013-07-15,38.00,37.50,38.00,37.50
2013-07-16,38.10,38.00,38.10,37.70
2013-07-17,38.25,38.10,38.30,37.95
2013-07-18,38.35,38.20,38.50,38.15
2013-07-19,38.60,38.25,38.75,38.20
2013-07-22,38.80,38.75,38.85,38.60
2013-07-23,39.10,38.95,39.15,38.70
2013-07-24,38.50,39.10,39.10,38.50
2013-07-25,36.80,36.80,37.25,36.70
2013-07-26,36.75,37.25,37.25,36.35
2013-07-29,36.35,36.90,37.10,36.35
2013-07-30,37.15,37.05,37.20,36.60
2013-08-01,37.00,37.15,37.20,36.80
2013-08-02,37.20,37.40,37.40,36.90
2013-08-05,36.95,37.20,37.20,36.70
2013-08-06,36.40,36.95,36.95,36.25
2013-08-07,36.90,36.25,37.00,36.10
2013-08-08,37.00,36.90,37.20,36.45
2013-08-09,36.55,37.35,37.40,36.55
2013-08-12,38.35,37.00,38.45,36.90
2013-08-13,38.90,38.50,38.90,38.10
2013-08-14,38.60,38.90,39.00,38.20
2013-08-15,38.70,38.60,38.90,37.70
2013-08-16,38.95,38.50,39.10,38.40
2013-08-19,38.80,39.05,39.10,38.60
2013-08-20,38.30,38.60,38.80,38.00
2013-08-22,39.00,37.80,39.00,37.50
2013-08-23,38.75,39.00,39.00,38.50
2013-08-26,38.95,39.00,39.00,38.40
2013-08-27,38.05,38.50,38.75,38.05
2013-08-28,38.45,37.80,38.60,37.75
2013-08-29,38.80,38.45,38.90,38.45
2013-09-02,39.45,39.60,39.60,39.15
2013-09-03,39.20,39.50,39.60,38.90
2013-09-04,39.50,39.30,39.50,38.85
2013-09-05,39.70,39.65,39.75,39.55
2013-09-06,39.75,39.70,39.80,39.50
2013-09-09,39.75,39.35,39.80,39.30
2013-09-10,40.00,39.25,40.00,39.25
2013-09-11,40.00,39.80,40.00,39.70
2013-09-12,40.70,40.40,40.75,40.25
2013-09-13,40.20,40.25,40.50,40.00
2013-09-14,39.40,40.00,40.15,39.40
2013-09-16,41.15,39.80,41.25,39.80
2013-09-17,40.80,41.00,41.00,40.50
2013-09-18,40.65,41.00,41.10,40.65
2013-09-23,41.90,40.80,42.05,40.80
2013-09-24,41.50,41.90,42.00,41.20
2013-09-25,41.70,41.80,41.80,41.05
2013-09-26,41.70,41.70,41.75,41.05
2013-09-27,43.00,41.80,43.15,41.80
2013-10-01,41.70,43.00,43.00,41.60
2013-10-02,42.30,41.70,42.80,41.50
2013-10-03,42.60,42.50,43.00,42.50
2013-10-04,43.00,42.20,43.00,42.20
2013-10-07,42.75,42.95,42.95,42.50
2013-10-08,43.60,43.00,43.60,42.90
2013-10-09,43.20,43.00,43.40,42.95
2013-10-11,43.00,43.70,43.95,42.95
2013-10-14,43.20,43.00,44.25,43.00
2013-10-15,43.90,43.40,43.90,43.20
2013-10-16,43.85,43.90,44.00,43.55
2013-10-17,43.95,44.20,44.25,43.70
2013-10-18,43.65,44.20,44.20,43.00
2013-10-21,43.20,43.05,43.65,43.05
2013-10-22,43.20,43.20,43.55,42.95
2013-10-23,42.90,43.45,43.55,42.85
2013-10-24,42.80,42.50,42.85,42.45
2013-10-25,42.10,42.05,42.45,41.90
2013-10-28,42.65,42.10,42.65,41.70
2013-10-29,42.50,41.90,42.65,41.90
2013-10-30,42.75,42.00,42.75,42.00
2013-11-01,42.40,43.15,43.15,42.25
2013-11-04,41.55,42.30,42.30,41.20
2013-11-05,41.00,41.05,41.50,41.00
2013-11-06,40.80,41.00,41.35,40.50
2013-11-07,41.05,40.80,41.05,40.45
2013-11-08,41.05,40.25,41.05,40.25
2013-11-11,41.00,40.30,41.00,40.30
2013-11-12,41.60,40.75,41.70,40.60
2013-11-13,41.00,42.00,42.00,40.30
2013-11-14,41.00,40.45,41.00,40.45
2013-11-15,42.45,41.50,42.45,41.20
2013-11-18,43.00,42.65,43.45,42.60
2013-11-19,43.90,43.40,44.25,43.10
2013-11-20,42.55,43.20,43.45,42.55
2013-11-21,42.10,42.80,42.80,42.10
2013-11-22,42.60,42.20,42.95,42.05
2013-11-25,43.65,43.00,44.00,42.90
2013-11-26,43.60,43.30,45.60,43.30
2013-11-27,45.00,44.45,45.60,44.20
2013-11-28,46.00,45.70,46.50,45.70
2013-12-02,46.35,46.85,46.85,46.05
2013-12-03,46.55,46.35,46.95,46.05
2013-12-04,46.05,46.55,46.55,46.05
2013-12-05,46.05,46.50,46.50,45.90
2013-12-06,44.35,45.60,45.90,44.35
2013-12-09,44.80,45.45,45.60,44.65
2013-12-10,45.00,45.00,45.00,44.50
2013-12-11,45.30,45.00,45.50,44.80
2013-12-12,46.40,45.50,46.60,45.10
2013-12-13,45.90,46.40,46.40,45.50
2013-12-16,44.95,45.60,45.70,44.95
2013-12-17,44.80,45.05,45.65,44.80
2013-12-18,44.95,45.45,45.45,44.50
2013-12-19,45.45,45.00,45.75,45.00
2013-12-20,45.65,45.45,46.00,45.20
2013-12-23,45.85,45.65,46.45,45.65
2013-12-24,45.40,45.80,45.85,45.35
2013-12-25,45.50,45.40,45.60,45.15
2013-12-26,45.65,45.50,45.85,45.35
2013-12-27,45.70,45.60,46.10,45.55
2013-12-30,46.60,46.00,46.60,45.75
2014-01-02,45.40,45.95,46.05,45.25
2014-01-03,44.55,45.10,45.10,44.50
2014-01-06,43.60,44.95,44.95,43.60
2014-01-07,44.15,43.80,44.20,43.75
2014-01-08,43.90,44.20,44.45,43.65
2014-01-09,42.90,44.00,44.25,42.55
2014-01-10,43.80,42.90,43.80,42.70
2014-01-13,43.80,44.35,44.40,43.30
2014-01-14,44.10,43.50,44.15,43.40
2014-01-15,44.75,44.00,45.85,44.00
2014-01-16,44.00,45.10,45.75,43.90
2014-01-17,43.80,44.00,44.15,43.70
2014-01-20,44.15,44.00,44.45,43.85
2014-01-21,44.90,44.45,44.95,44.20
2014-01-22,45.20,44.95,45.25,44.90
2014-01-23,45.45,45.20,45.55,44.70
2014-01-24,45.35,45.35,45.35,44.25
2014-02-05,42.60,42.50,42.90,41.35
2014-02-06,43.40,42.95,43.70,42.65
2014-02-07,43.60,43.45,44.05,43.45
2014-02-10,44.30,43.80,44.70,43.75
2014-02-11,44.65,44.00,45.10,43.80
2014-02-12,45.30,45.00,45.50,44.80
2014-02-13,45.45,44.40,45.55,44.40
2014-02-14,45.75,45.65,45.75,45.35
2014-02-17,46.00,45.00,46.10,45.00
2014-02-18,46.05,45.50,46.20,45.50
2014-02-19,45.80,46.15,46.20,45.40
2014-02-20,45.85,45.90,46.10,45.55
2014-02-21,46.95,46.00,46.95,45.85
2014-02-24,46.65,46.95,46.95,46.60
2014-02-25,47.80,46.75,48.45,46.75
2014-02-26,47.55,47.15,48.00,47.10
2014-03-03,47.65,48.10,48.10,46.95
2014-03-04,46.50,47.05,47.45,46.50
2014-03-05,47.60,46.90,47.65,46.90
2014-03-06,47.15,47.90,48.00,47.10
2014-03-07,47.00,47.30,47.90,46.75
2014-03-10,47.50,46.75,47.75,46.75
2014-03-11,46.55,47.55,47.60,46.45
2014-03-12,47.25,46.70,47.25,46.40
2014-03-13,47.10,47.50,47.50,46.65
2014-03-14,47.00,46.65,47.20,46.50
2014-03-17,47.40,47.45,47.45,46.70
2014-03-18,47.00,47.10,47.40,47.00
2014-03-19,46.70,47.20,47.30,46.70
2014-03-20,46.70,46.55,46.70,46.10
2014-03-21,45.95,46.90,46.90,45.95
2014-03-24,46.00,45.95,46.55,45.80
2014-03-25,47.60,46.10,47.70,46.10
2014-03-26,47.45,47.95,47.95,47.05
2014-03-27,47.00,46.70,47.60,46.70
2014-03-28,47.20,47.00,47.25,46.90
2014-04-01,47.80,47.00,47.80,47.00
2014-04-02,47.05,47.75,48.00,47.05
2014-04-03,47.20,47.50,48.45,47.10
2014-04-07,47.30,47.20,47.35,46.70
2014-04-08,46.90,47.15,47.55,46.90
2014-04-09,47.80,47.00,47.80,47.00
2014-04-10,49.50,48.20,49.50,48.05
2014-04-11,49.50,49.50,49.55,48.90
2014-04-14,48.30,49.00,49.15,47.95
2014-04-15,48.55,49.00,49.50,48.55
2014-04-16,48.40,48.55,49.80,48.20
2014-04-17,48.45,48.50,48.80,48.20
2014-04-18,49.00,48.70,49.00,48.50
2014-04-21,49.10,48.90,49.20,48.60
2014-04-22,48.75,49.10,49.10,48.60
2014-04-23,48.55,48.80,49.45,48.50
2014-04-24,48.15,48.50,48.50,48.10
2014-04-25,46.50,48.00,48.15,46.45
2014-04-28,47.60,46.50,47.80,46.35
2014-04-29,47.85,47.60,48.10,47.25
2014-05-02,47.45,47.90,48.15,47.25
2014-05-05,46.95,47.45,47.60,46.80
2014-05-06,46.80,46.85,47.05,46.65
2014-05-07,46.00,46.60,46.65,46.00
2014-05-08,45.70,46.10,46.20,45.50
2014-05-09,45.30,45.50,45.70,44.75
2014-05-12,44.20,44.90,45.00,44.00
2014-05-13,44.00,44.20,44.55,43.85
2014-05-14,44.30,44.10,44.35,43.90
2014-05-15,45.30,44.30,45.40,44.15
2014-05-16,45.90,45.20,45.90,45.05
2014-05-19,44.50,45.70,45.70,44.35
2014-05-20,44.40,44.05,45.00,43.80
2014-05-21,44.00,44.10,44.55,43.90
